player,win_prob,top_10_prob,top_25_prob,made_cut_prob,tournament,pos,predicted_pos,sg,predicted_sg
Andrew Landry,0.002,0.054,0.1545,0.4505,John Deere Classic,64,NA,-0.30772231125713007,0.14615472300919513
Byeong Hun An,0.002,0.0375,0.1145,0.4395,John Deere Classic,NA,NA,-0.7359017114603026,0.09393132638837466
Sean O'Hair,0.002,0.0355,0.1005,0.377,John Deere Classic,11,NA,1.2622688228211691,0.013110081895503405
Zack Sucher,0.002,0.018,0.0615,0.3275,John Deere Classic,NA,NA,0.12045708894604244,-0.14748432596587804
Brian Stuard,0.0015,0.044,0.1725,0.5565,John Deere Classic,8,NA,1.40499528955556,0.3324866205569703
George McNeill,0.0015,0.0125,0.05,0.248,John Deere Classic,NA,NA,-1.306807578397866,-0.3997187417922638
J.T. Poston,0.0015,0.0595,0.1635,0.501,John Deere Classic,NA,NA,-0.4504487779915209,0.2569736227263181
Mark Wilson,0.0015,0.012,0.03,0.1645,John Deere Classic,NA,NA,-0.16499584452273924,-0.800573000959
Robert Streb,0.0015,0.048,0.1715,0.537,John Deere Classic,NA,NA,-0.16499584452273924,0.3059100818429346
Sebastian Cappelen,0.0015,0.0145,0.06,0.339,John Deere Classic,NA,NA,-2.4486193122729927,-0.12130459431761566
Aaron Baddeley,0.001,0.0255,0.1105,0.4945,John Deere Classic,NA,NA,0.12045708894604244,0.1576686636083428
Ben Taylor,0.001,0.0295,0.1225,0.503,John Deere Classic,NA,NA,0.12045708894604244,0.1819168068288723
Bill Haas,0.001,0.031,0.1185,0.486,John Deere Classic,NA,NA,-0.16499584452273924,0.14589619718557026
Chris Baker,0.001,0.0225,0.0885,0.4195,John Deere Classic,NA,NA,0.12045708894604244,-0.0147584530445939
Danny Lee,0.001,0.039,0.142,0.4505,John Deere Classic,NA,NA,0.4059100224148241,0.1008659527767933
David Hearn,0.001,0.0195,0.0975,0.4645,John Deere Classic,50,NA,0.2631835556804333,0.1050686127860653
Fabian Gomez,0.001,0.027,0.1015,0.413,John Deere Classic,NA,NA,1.5477217562899508,-0.012447260215546601
Jason Bohn,0.001,0.0115,0.044,0.26,John Deere Classic,NA,NA,-3.019525179210556,-0.33794620337166864
Jason Dufner,0.001,0.0165,0.1,0.5035,John Deere Classic,18,NA,1.1195423560867783,0.17171168343284207
Jonathan Byrd,0.001,0.0305,0.119,0.465,John Deere Classic,NA,NA,-0.16499584452273924,0.12791721084775626
Mark Hubbard,0.001,0.0375,0.1515,0.553,John Deere Classic,41,NA,0.5486364891492149,0.2687438870709635
Sang-Moon Bae,0.001,0.0135,0.0505,0.27,John Deere Classic,NA,NA,-1.0213546449290842,-0.34700124147976114
Scott Brown,0.001,0.0285,0.102,0.425,John Deere Classic,4,NA,1.5477217562899508,0.017958151487079438
Ted Potter Jr.,0.001,0.027,0.0995,0.3565,John Deere Classic,72,NA,-1.164081111663475,-0.11073709425267808
Arjun Atwal,5e-4,0.022,0.071,0.3985,John Deere Classic,NA,NA,-0.16499584452273924,-0.0257710371800027
Beau Hossler,5e-4,0.0195,0.0845,0.395,John Deere Classic,NA,NA,-0.4504487779915209,-0.023725841703502247
Bo Van Pelt,5e-4,0.03,0.115,0.43,John Deere Classic,NA,NA,-2.163166378804211,0.07632001999356999
Brian Gay,5e-4,0.0185,0.0745,0.3045,John Deere Classic,64,NA,-0.30772231125713007,-0.17266972634286118
Chez Reavie,5e-4,0.0405,0.151,0.4875,John Deere Classic,18,NA,1.1195423560867783,0.22623082208673767
Dominic Bozzelli,5e-4,0.0015,0.0065,0.06,John Deere Classic,NA,NA,-0.7359017114603026,-1.170472523323561
J.J. Spaun,5e-4,0.022,0.0885,0.388,John Deere Classic,64,NA,-0.30772231125713007,-0.05524573724059003
K.J. Choi,5e-4,0.0115,0.049,0.3035,John Deere Classic,NA,NA,0.12045708894604244,-0.1938232800074646
Kristoffer Ventura,5e-4,0.0145,0.0615,0.322,John Deere Classic,NA,NA,-2.4486193122729927,-0.16499192533723878
Mark Anderson,5e-4,0.0235,0.0885,0.4255,John Deere Classic,NA,NA,-1.0213546449290842,0.039215076502683514
Michael Gellerman,5e-4,0.02,0.0575,0.2935,John Deere Classic,34,NA,0.6913629558836057,-0.2620917958189615
Rafa Cabrera Bello,5e-4,0.0355,0.116,0.496,John Deere Classic,23,NA,0.9768158893523874,0.159515045626645
Ryan Brehm,5e-4,0.029,0.1325,0.54,John Deere Classic,NA,NA,-1.306807578397866,0.24359764297825537
Scott Harrington,5e-4,0.017,0.0765,0.387,John Deere Classic,41,NA,0.5486364891492149,-0.03606951405719031
Shawn Stefani,5e-4,0.008,0.033,0.256,John Deere Classic,62,NA,-0.16499584452273924,-0.3652027967058374
Tom Lewis,5e-4,0.0405,0.1465,0.505,John Deere Classic,55,NA,0.12045708894604244,0.22635805957457256
Adam Schenk,0,0.023,0.12,0.529,John Deere Classic,4,NA,1.5477217562899508,0.21286858236182496
Cameron Percy,0,0.0375,0.154,0.5505,John Deere Classic,11,NA,1.2622688228211691,0.26343953738686143
D.A. Points,0,0.003,0.012,0.162,John Deere Classic,NA,NA,-0.4504487779915209,-0.6725254294477708
D.J. Trahan,0,0.016,0.075,0.4435,John Deere Classic,58,NA,-0.0222693777883484,0.048784404707154276
David Lingmerth,0,0.0125,0.058,0.3505,John Deere Classic,NA,NA,-0.7359017114603026,-0.10682061748898636
Dylan Frittelli,0,0.017,0.0695,0.3715,John Deere Classic,NA,NA,0.12045708894604244,-0.0491292199941581
Greg Chalmers,0,0.0055,0.0415,0.2365,John Deere Classic,68,NA,-0.4504487779915209,-0.3833685846284006
J.B. Holmes,0,0.009,0.046,0.277,John Deere Classic,NA,NA,-1.306807578397866,-0.30280020339443486
J.J. Henry,0,0.001,0.015,0.1605,John Deere Classic,NA,NA,0.12045708894604244,-0.5776646059712987
John Senden,0,0.001,0.0085,0.2,John Deere Classic,62,NA,-0.16499584452273924,-0.43484383070285076
Johnson Wagner,0,0.0095,0.062,0.346,John Deere Classic,NA,NA,-0.16499584452273924,-0.15592852404599528
Kevin Stadler,0,0.0015,0.0055,0.0895,John Deere Classic,NA,NA,-2.4486193122729927,-1.0068566636285605
Kevin Tway,0,0.0055,0.0305,0.2715,John Deere Classic,23,NA,0.9768158893523874,-0.2593061328649328
Martin Trainer,0,0.012,0.041,0.2075,John Deere Classic,NA,NA,-1.306807578397866,-0.5235718599961066
Matt Every,0,0.0015,0.0115,0.0855,John Deere Classic,NA,NA,-1.5922605118666475,-1.1988027816018711
Michael Kim,0,0.001,0.0145,0.1715,John Deere Classic,NA,NA,-1.8777134453354292,-0.6589740153475211
Nick Watney,0,0.0015,0.008,0.14,John Deere Classic,50,NA,0.2631835556804333,-0.660031446374737
Parker McLachlin,0,0,0,0.0175,John Deere Classic,NA,NA,-3.019525179210556,-1.3431959921886212
Rhein Gibson,0,0.022,0.1075,0.477,John Deere Classic,34,NA,0.6913629558836057,0.14026426952858623
Ryan Blaum,0,0.0065,0.039,0.2465,John Deere Classic,NA,NA,-1.306807578397866,-0.3381620447971206
Sung Kang,0,0.0105,0.045,0.274,John Deere Classic,NA,NA,-0.7359017114603026,-0.3670709605820318
Tyler Duncan,0,0.0265,0.1005,0.43,John Deere Classic,NA,NA,-0.4504487779915209,0.03704286022690571
Vaughn Taylor,0,0.0185,0.1195,0.482,John Deere Classic,34,NA,0.6913629558836057,0.1624403102411024
Jon Rahm,0.1605,0.5285,0.7245,0.899,The Open,3,1,1.883485399740911,1.9234860971949717
Dustin Johnson,0.097,0.402,0.592,0.828,The Open,8,2,1.2747429185446493,1.6189006507814503
Bryson DeChambeau,0.071,0.37,0.575,0.821,The Open,33,3,0.5138148170493223,1.5318239084365597
Daniel Berger,0.061,0.3585,0.5885,0.8465,The Open,8,4,1.2747429185446493,1.5249518789694048
Collin Morikawa,0.0385,0.311,0.5335,0.83,The Open,1,5,2.4922278809371723,1.3880397326144476
Jordan Spieth,0.033,0.2805,0.53,0.822,The Open,2,6,2.187856640339042,1.3739662679158082
Patrick Cantlay,0.0275,0.2495,0.473,0.7945,The Open,NA,7,-0.7036701453432008,1.3098956894064953
Sam Burns,0.027,0.2115,0.4225,0.726,The Open,76,8,-1.0080413859413315,1.0943615766328412
Charley Hoffman,0.0215,0.175,0.39,0.728,The Open,NA,9,-0.7036701453432008,1.086824154017982
Tyrrell Hatton,0.0215,0.182,0.4065,0.7365,The Open,NA,10,-0.39929890474507007,1.0857414651098956
Tony Finau,0.021,0.221,0.4725,0.808,The Open,15,11,0.9703716779465184,1.2144608684332603
Xander Schauffele,0.021,0.2775,0.526,0.8395,The Open,26,12,0.6660004373483877,1.339174129086365
Webb Simpson,0.0195,0.1855,0.423,0.809,The Open,19,13,0.818186057647453,1.1825134311287684
Viktor Hovland,0.019,0.229,0.488,0.804,The Open,12,14,1.1225572982455838,1.26973233845704
Abraham Ancer,0.0185,0.231,0.478,0.8015,The Open,59,15,-0.09492766414693928,1.2497637101347734
Corey Conners,0.0175,0.17,0.3885,0.7325,The Open,15,16,0.9703716779465184,1.1055517775813637
Max Homa,0.0175,0.1585,0.357,0.6705,The Open,40,17,0.3616291967502569,0.9978560862818993
Justin Thomas,0.0165,0.166,0.3465,0.685,The Open,40,18,0.3616291967502569,0.9833570968283246
Harris English,0.016,0.2045,0.435,0.7655,The Open,46,19,0.2094435764511915,1.2005882023153946
Justin Rose,0.013,0.171,0.374,0.71,The Open,46,20,0.2094435764511915,1.0561829764238668
Will Zalatoris,0.012,0.195,0.474,0.852,The Open,NA,21,0.818186057647453,1.2089261306629402
Rory McIlroy,0.0115,0.151,0.3785,0.741,The Open,46,22,0.2094435764511915,1.0575163288591323
Jason Kokrak,0.0105,0.1505,0.369,0.735,The Open,26,23,0.6660004373483877,1.0443218082435326
Patrick Reed,0.0105,0.195,0.45,0.7975,The Open,NA,24,-0.7036701453432008,1.2243434702059255
Brendon Todd,0.01,0.081,0.2245,0.5755,The Open,NA,25,-0.7036701453432008,0.6570888161402658
Darren Clarke,0.009,0.0615,0.122,0.313,The Open,NA,26,-1.6167838671375931,-0.108510521784
Paul Casey,0.0085,0.151,0.386,0.7495,The Open,15,27,0.9703716779465184,1.063229191317233
Stewart Cink,0.0085,0.162,0.4105,0.799,The Open,NA,28,-0.7036701453432008,1.1252917138397431
Cameron Smith,0.008,0.1435,0.33,0.6555,The Open,33,29,0.5138148170493223,0.9622160585384673
Kevin Kisner,0.008,0.087,0.2215,0.5635,The Open,73,30,-0.5514845250441355,0.6566026211053558
Matt Wallace,0.008,0.1155,0.301,0.6825,The Open,40,31,0.3616291967502569,0.9175813371274889
Cameron Tringale,0.0075,0.137,0.341,0.729,The Open,26,32,0.6660004373483877,0.9958656163519678
Christiaan Bezuidenhout,0.0075,0.0955,0.2915,0.7225,The Open,53,33,0.05725795615212609,0.8766119366403
Ryan Palmer,0.0075,0.0925,0.2525,0.6335,The Open,NA,34,-0.39929890474507007,0.7792507233350008
Brooks Koepka,0.007,0.057,0.207,0.5765,The Open,6,35,1.4269285388437143,0.6491958435531464
Lee Westwood,0.007,0.1095,0.2885,0.6535,The Open,59,36,-0.09492766414693928,0.8532848128839635
Justin Harding,0.0065,0.044,0.1175,0.358,The Open,19,37,0.818186057647453,0.0783878003984
Shane Lowry,0.0065,0.098,0.25,0.5895,The Open,12,38,1.1225572982455838,0.7991703307045948
Matthew Fitzpatrick,0.006,0.1255,0.3785,0.747,The Open,26,39,0.6660004373483877,1.016471450803906
Sam Horsfield,0.006,0.059,0.156,0.485,The Open,67,40,-0.2471132844460047,0.41089168808175003
Hao-Tong Li,0.005,0.0385,0.12,0.3925,The Open,NA,41,-1.0080413859413315,0.1250373163138
Louis Oosthuizen,0.005,0.1,0.306,0.7055,The Open,3,42,1.883485399740911,0.8982529716526564
Russell Henley,0.0045,0.074,0.272,0.6705,The Open,NA,43,-0.39929890474507007,0.7958479259657141
Talor Gooch,0.0045,0.0865,0.2585,0.6675,The Open,33,44,0.5138148170493223,0.7928839917402172
Victor Perez,0.0045,0.0445,0.1135,0.334,The Open,NA,45,-0.39929890474507007,-0.0013680609456100006
Francesco Molinari,0.004,0.0535,0.157,0.484,The Open,NA,46,-0.39929890474507007,0.4655372340889842
Joaquin Niemann,0.004,0.073,0.2445,0.6365,The Open,59,47,-0.09492766414693928,0.7303458447514474
Ernie Els,0.0035,0.0305,0.1105,0.4065,The Open,NA,48,-1.0080413859413315,0.18192560905115
Gary Woodland,0.003,0.073,0.243,0.631,The Open,NA,49,-0.7036701453432008,0.7781007937729127
Ian Poulter,0.003,0.062,0.228,0.6105,The Open,26,50,0.6660004373483877,0.6813064767034884
Marc Leishman,0.003,0.082,0.24,0.592,The Open,NA,51,-0.39929890474507007,0.6834756981115194
Sergio Garcia,0.003,0.055,0.189,0.5635,The Open,19,52,0.818186057647453,0.5938273719680308
Brendan Steele,0.0025,0.0725,0.2305,0.6195,The Open,67,53,-0.2471132844460047,0.7472055726086496
Keith Mitchell,0.0025,0.051,0.17,0.5175,The Open,NA,54,-1.0080413859413315,0.4861954355945306
Mackenzie Hughes,0.0025,0.046,0.1565,0.515,The Open,6,55,1.4269285388437143,0.494934646511359
Robert MacIntyre,0.0025,0.0225,0.106,0.4675,The Open,8,56,1.2747429185446493,0.3308523615861434
Adam Scott,0.002,0.0585,0.215,0.593,The Open,46,57,0.2094435764511915,0.7057708083741132
Billy Horschel,0.002,0.065,0.2165,0.5915,The Open,53,58,0.05725795615212609,0.6874066249196024
Branden Grace,0.002,0.087,0.2425,0.6075,The Open,NA,59,-0.7036701453432008,0.7245378650633408
Brian Harman,0.002,0.0925,0.2875,0.6965,The Open,19,NA,0.818186057647453,0.8760145624509209
Danny Willett,0.002,0.0415,0.1565,0.4865,The Open,33,NA,0.5138148170493223,0.4783168228569125
Jason Day,0.002,0.054,0.196,0.565,The Open,NA,NA,-1.3124126265394624,0.6029868640830504
Joost Luiten,0.002,0.0245,0.0835,0.335,The Open,NA,NA,-1.921155107735724,-0.011900284507799997
Kevin Streelman,0.002,0.077,0.236,0.6365,The Open,19,NA,0.818186057647453,0.7768471261739577
Matt Jones,0.002,0.0795,0.275,0.6655,The Open,NA,NA,-0.7036701453432008,0.8241840908212129
C.T. Pan,0.0015,0.0185,0.121,0.4785,The Open,NA,NA,-1.921155107735724,0.40708344197892044
Carlos Ortiz,0.0015,0.073,0.24,0.6175,The Open,NA,NA,-1.3124126265394624,0.7317476030045751
Lucas Glover,0.0015,0.041,0.2125,0.6455,The Open,NA,NA,-1.3124126265394624,0.6929684582331435
Scottie Scheffler,0.0015,0.116,0.3635,0.766,The Open,8,NA,1.2747429185446493,1.0330285698747934
Adam Hadwin,0.001,0.0345,0.1455,0.5585,The Open,NA,NA,-1.0080413859413315,0.5514911616070381
Andy Sullivan,0.001,0.0085,0.0325,0.2165,The Open,26,NA,0.6660004373483877,-0.251809181328
Chris Kirk,0.001,0.1065,0.3165,0.741,The Open,NA,NA,-0.39929890474507007,0.9207432689509704
Emiliano Grillo,0.001,0.084,0.31,0.736,The Open,12,NA,1.1225572982455838,0.951247497624642
Erik van Rooyen,0.001,0.0215,0.1245,0.522,The Open,NA,NA,-0.7036701453432008,0.4206087408098396
Lanto Griffin,0.001,0.021,0.118,0.5225,The Open,33,NA,0.5138148170493223,0.46758925071932483
Lucas Herbert,0.001,0.02,0.0845,0.4175,The Open,NA,NA,-0.7036701453432008,0.2540175184496368
Matthias Schwab,0.001,0.026,0.078,0.3085,The Open,NA,NA,-0.7036701453432008,-0.06943655516396495
Ryan Fox,0.001,0.0235,0.059,0.223,The Open,67,NA,-0.2471132844460047,-0.3716465857885
Tommy Fleetwood,0.001,0.0325,0.151,0.5635,The Open,33,NA,0.5138148170493223,0.5925724301404504
Adam Long,5e-4,0.022,0.101,0.4455,The Open,NA,NA,-2.5298975889319855,0.29442870800168286
Alexander Noren,5e-4,0.0605,0.213,0.6065,The Open,NA,NA,-1.3124126265394624,0.6892473903642674
Bernd Wiesberger,5e-4,0.0285,0.1435,0.561,The Open,59,NA,-0.09492766414693928,0.5301213007425
Brandt Snedeker,5e-4,0.017,0.097,0.4655,The Open,19,NA,0.818186057647453,0.33035390440706125
Harold Varner III,5e-4,0.05,0.205,0.6075,The Open,NA,NA,-0.39929890474507007,0.6654525024365335
Jazz Janewattananond,5e-4,0.008,0.0255,0.149,The Open,46,NA,0.2094435764511915,-0.537328796232
Padraig Harrington,5e-4,0.013,0.0725,0.375,The Open,72,NA,-0.39929890474507007,0.1830577706312542
Rickie Fowler,5e-4,0.0105,0.0855,0.473,The Open,53,NA,0.05725795615212609,0.3524076480541463
Sebastian Munoz,5e-4,0.0285,0.1235,0.453,The Open,NA,NA,-0.39929890474507007,0.4082742160675426
